question,faithfulness_score,faithfulness_reason,answer_relevancy_score,answer_relevancy_reason,contextual_precision_score,contextual_precision_reason,answer,ground_truth,contexts
cual es el torque y potencia maxima que tiene la moto,0.0,"Error: 1 validation error for FaithfulnessVerdict
verdict
  Field required [type=missing, input_value={'verdocument': 'idk'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing",0.0,"The score is 0.00 because the response did not provide the requested information about the motorcycle's torque and power directly, and instead suggested searching for the data in other sources.",0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,"¡Hola!  

De acuerdo a la información que tengo sobre la Bajaj Boxer CT100 KS,  el documento que proporcionaste no menciona los valores exactos de potencia y torque. 

¿Te gustaría que buscara esa información en otras fuentes? 

",Potencia: 7.59 HP a 7.500 RPM. Torque: 8.24 Nm a 5.500 RPM.,"['de manera segura. • Revise la tensión de la cadena de 20 a 30 mm y\n• Lleve siempre los documentos de la motocicleta que esté bien lubricada.\nvigentes y una licencia válida de conducción. • Funcionamiento de todas las luces y bocina.\n• Evite manejar sobre arena suelta o piedras, • Movimiento suave de la dirección sin restricciones.\ndonde el vehículo podría patinar. • Juego libre en la palanca de embrague de 2 a 3 mm.\n• Sujete adecuadamente la ropa suelta mientras • Regreso del estante cent..."
cada cuanto es recomendable cambiarle el aceite a la moto y cuanto debo echarle,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,1.0,"The score is 1.00 because it accurately answered the question about when and how much oil to change in a motorcycle, making it highly relevant.",0.3333333333333333,The contextual precision score is 0.33 because only one out of every three top-ranked nodes (1st and 4th) provides direct and relevant information regarding the oil change frequency and quantity for a motorcycle (node 4: 'Cadena - Aceite de Motor'). The other two high-ranked nodes (2nd and 3rd) do not relate to the question at hand. Improving the precision could be achieved by reordering the retrieval contexts so that the most relevant node is ranked first.,"¡Hola! 

Para saber con exactitud cada cuánto cambiar el aceite y la cantidad a echar, te recomiendo consultar la tabla de mantenimiento periódico que viene con tu moto.  

En esa tabla encontrarás los intervalos de cambio de aceite específicos para la Bajaj Boxer CT100 KS, así como la cantidad recomendada. 

","Cada 5.000 a 5.500 km o cada 3 meses. Cantidad: 1.000 cc (cambio normal), 1.100 cc (con desensamble).","['un desgaste acelerado del kit de arrastre. de cambio de aceite para dar una larga vida a los componentes del motor.\nLubrique la cadena por lo menos cada 500 km si usa Para más detalles consulte cuadro de mantenimiento periódico.\nla motocicleta en zonas muy húmedas o polvorientas.\n. 22 .', 'Cadena - Aceite de Motor\nIMPORTANTE\nAntes de encender el moto\naceite 4T es el adecuado. Ver sección: ACEITE MOTOR\nACEITE DEL MOTOR: Revisar cada semana\n• Mantenga el nivel de aceite entre\nla marca s..."
cual es la elongadura recomendada de la cadena y cada cuanto debo cambiar el kit de arrastre,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,0.3333333333333333,The score is 0.33 because it responds to parts of the question (chain extension and change frequency) but also includes irrelevant statements ('Hola!' and a specific motorcycle model example that wasn't provided in the original input).,0.28769663816339014,"The contextual precision score is 0.29 because only 3 out of 18 nodes (ranks 6, 15, and 17) provided relevant information to the input, while the remaining nodes were irrelevant or only indirectly related.","¡Hola! 

La información sobre la elongación recomendada de la cadena y la frecuencia de cambio del kit de arrastre para la Bajaj Boxer CT100 KS no está disponible en el documento que me has proporcionado. 

Te recomiendo consultar el manual de usuario de tu moto o buscar esa información en el sitio web oficial de Bajaj. 

",Holgura recomendada entre 20 y 30 mm. Lubricar cada 500 km. Cambiar el kit cuando haya desgaste visible.,"['la marca superior (C) y la marca inferior (D).\nNOTA: El no realizar este proceso o mantener la\nholgura de la cadena fuera de estos límites generará Es muy importante seguir la frecuencia recomendada\nun desgaste acelerado del kit de arrastre. de cambio de aceite para dar una larga vida a los componentes del motor.\nLubrique la cadena por lo menos cada 500 km si usa Para más detalles consulte cuadro de mantenimiento periódico.\nla motocicleta en zonas muy húmedas o polvorientas.\n. 22 .', 'ba..."
en que parte puedo encontrar la bateria de la moto,1.0,The faithfulness score is 1.00 because there are no contradictions found between the actual output and the retrieval context.,1.0,The score is 1.00 because it directly addresses the user's question about finding the battery of a motorcycle.,0.16666666666666666,"The contextual precision score is 0.17 because only one out of six nodes provides information about the location of the battery (node 6). The other five nodes either don't mention the battery location or are about warranty information, which isn't directly related to the user's question.","¡Hola! 

La batería de la Bajaj Boxer CT100 KS se encuentra ubicada en el interior de la cubierta izquierda.  
",Está ubicada en el interior de la cubierta lateral izquierda.,['veces para cubrir la pared del cilindro con el\naceite e instalar de nuevo la bujía. A. Retire la batería y colóquela\n5. Coloque la motocicleta en una plataforma en una zona bien ventilada.\nde modo que las ruedas no toquen el suelo. B. Antes de volver a usar la moto:\nno pintadas para prevenir la oxidación. • Lleve la batería a recargar .\n7. Lubrique los cables de control. • Aplique vaselina en los terminales de la batería\n8. Cubra la moto perfectamente. (aplica solo a determinados modelos...
en que parte puedo encontrar el serial del chasis y el del motor de la moto,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,1.0,The score is 1.00 because it directly answers the question about finding the chassis and engine serial numbers of a motorcycle.,1.0,"The contextual precision score is 1.00 because all relevant nodes (nodes 1 and 2) are ranked higher than irrelevant nodes, with the top two positions being taken by the nodes providing the locations for the chassis and engine serial numbers.","¡Hola! 

De acuerdo con la información que tengo, el número de VIN (chasis) se encuentra en la parte frontal derecha del chasis, justo en frente del tanque de combustible. El número de motor se ubica en la parte inferior del motor, del lado izquierdo, justo debajo de la palanca de cambios. 



","VIN: parte frontal derecha del chasis. Motor: parte inferior izquierda, debajo de la palanca de cambios.","['Identificación de\nla Motocicleta su motocicleta BAJAJ CT-100 ES particular de otros del mismo modelo y el tipo.\nEl número de VIN se ubica en la parte frontal derecha El número de Motor se ubica en la parte inferior del motor\ndel chasis, justo en frente del tanque de combustible del lado izquierdo, justo debajo de la palanca de cambios.\n. 13 .\n\nTablas:', 'Identificación de Los números de Motor y de VIN (Chasis) se utilizan para registrar e identificar la motocicleta\nla Motocicleta su mot..."
cuanta gasolina le cabe a la moto,0.0,"Error: 1 validation error for FaithfulnessVerdict
verdict
  Field required [type=missing, input_value={'verdit': 'yes'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing",1.0,The score is 1.00 because it correctly interprets and answers the question about the amount of gasoline that can fit a motorcycle.,0.6416666666666666,"The contextual precision score is 0.64 because the first two nodes (ranked 1 and 2) are irrelevant to the input, while the 'yes' verdicts are scattered throughout the list starting from rank 3, which makes them less likely to be returned as top results.","¡Hola! 

De acuerdo con la información que tengo, el tanque de combustible de la Bajaj Boxer CT100 KS tiene capacidad para más de 1.2 litros de gasolina. 



",Capacidad total: 10.5 litros. Reserva: 2.3 litros.,"['Grifo de combustible\ndesde el tanque hasta el carburador, este tiene 3 posiciones.\nON:\ncantidad sea mayor a 1,2 litros, cuando la cantidad sea\nmenor a la mencionada la motocicleta se apagará.\nTapa del tanque de combustible\nPara abrir la tapa del depósito de combustible, inserte\nRES:\nla llave en la cerradura y gírela hacia la derecha y\nes menor a 1,2 litros, debe abastecer combustible lo\nlevante la tapa del tanque de combustible.\nantes posible.\nLa tapa se cierra empujándola hacia ab..."
en donde se encuentra la llave de gasolina de la moto,0.0,"The score is 0.00 because the actual output incorrectly attributes control of fuel flow to a gasoline key, when according to the retrieval context, it should be the fuel gauge.",1.0,The score is 1.00 because it directly answers the question about the location of the gas key for a motorcycle.,0.6388888888888888,"The contextual precision score is 0.64 because, although relevant nodes are present (3 out of 5), they do not provide explicit information about the location of the gasoline key for the motorcycle (ranked 1, 2, 4 and 5). The first node (ranked 1) does not contain any information about the gasoline key. The fourth node (ranked 4) discusses opening the fuel tank lid, but does not specify where the gasoline key is located. This results in a lower score as the answer should ideally be found in higher-ranked nodes.","¡Hola! 

De acuerdo con la información que tengo, la llave de gasolina se utiliza para controlar el flujo de combustible desde el tanque hasta el carburador.  

 

","Está en el lateral del motor. Posiciones: ON, RES y OFF.","['Identificación de\nla Motocicleta su motocicleta BAJAJ CT-100 ES particular de otros del mismo modelo y el tipo.\nEl número de VIN se ubica en la parte frontal derecha El número de Motor se ubica en la parte inferior del motor\ndel chasis, justo en frente del tanque de combustible del lado izquierdo, justo debajo de la palanca de cambios.\n. 13 .\n\nTablas:', 'Grifo de combustible\ndesde el tanque hasta el carburador, este tiene 3 posiciones.\nON:\ncantidad sea mayor a 1,2 litros, cuando la ca..."
cuales son las especificaciones de la bateria ,1.0,The faithfulness score is 1.00 because there are no contradictions found between the actual output and the retrieval context.,0.0,"The score is 0.00 because it does not provide the requested specifications of the battery, instead focusing on the warranty details.",0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,"¡Hola! 

De acuerdo con la información que tengo, la batería de la Bajaj Boxer CT100 KS tiene una garantía de 6 meses o 6.000 km, lo primero que ocurra a partir de la fecha de entrega de la moto. 

Sin embargo, no encuentro detalles específicos sobre el tipo de batería, su placa, voltaje o referencia en este documento. 



","12V, 3Ah, tipo MF (libre de mantenimiento).","['Batería Bujía\nLa batería se encuentra ubicada en • Quite la bujía usando la\nel interior de la cubierta izquierda. herramienta adecuada.\nCuide del Medio Ambiente entregando • Limpie la bujía.\nla batería utilizada al centro de • Ajuste la calibración doblando\nservicio UMA para su correcta el electrodo lateral con cuidado.\nREFERENCIA\nCalibración: 0,6 - 0,7 mm\n• Cuando la batería está Bujías : Mico UR 3 AC o\ndescargada, llévela a recargar. Champion PRZ 9 HC\nLLANTAS\nPRECAUCIÓN:\nMantenga..."
cuantas marchas tiene la moto,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,0.0,"The score is 0.00 because it doesn't directly provide the number of gears (marchas) for the motorcycle, as asked in the input. The response also includes a conversational greeting which diverts from addressing the original question.",0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,"¡Hola! 

La información sobre el número de marchas de la Bajaj Boxer CT100 KS no está disponible en el documento que me has proporcionado. 



",Tiene 4 velocidades.,"['Identificación de\nla Motocicleta su motocicleta BAJAJ CT-100 ES particular de otros del mismo modelo y el tipo.\nEl número de VIN se ubica en la parte frontal derecha El número de Motor se ubica en la parte inferior del motor\ndel chasis, justo en frente del tanque de combustible del lado izquierdo, justo debajo de la palanca de cambios.\n. 13 .\n\nTablas:', 'Identificación de Los números de Motor y de VIN (Chasis) se utilizan para registrar e identificar la motocicleta\nla Motocicleta su mot..."
cada cuanto debo realizarle un mantenimiento preventivo o uno correctivo,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,1.0,The score is 1.00 because the response directly addresses the question about maintenance and provides a necessary answer.,1.0,"The contextual precision score is 1.00 because all relevant nodes (nodes 1, 2, 3) are ranked higher than irrelevant nodes (nodes 4 and 5), with the most relevant node (node 1) being ranked first.","¡Hola! 

De acuerdo con la información que tengo sobre el mantenimiento de la Bajaj Boxer CT100 KS,  la tabla de mantenimiento indica que se debe realizar un mantenimiento preventivo cada 5.000 kilómetros. 



",Preventivo cada 5.000 km. Correctivo depende del desgaste. Es recomendable hacerlo en centros UMA.,"['El mantenimiento periódico es una labor muy importante que debe\nMantenimiento Periódico\nrealizarse para mantener en óptimas condiciones de funcionamiento\nla motocicleta, además garantiza su seguridad al conducirla.\nFRECUENCIA RECOMENDADA\nRev 1ra 2da 3ra 4ta 5ta 6ta 7ma 8va 9na 10ma 11va En\nadelante\ncada\n500 5.000 10.000 15.000 20.000 25.000 30.000 35.000 40.000 45.000 50.000\nK/m - - - - - - - - - - - 5.000\n-\nItem Operación 750 5.500 10.500 15.500 20.500 25.500 30.500 35.500 40.500 4..."
